id,Trading Code,Date,Sponsor/Director,Govt,Institute,Foreign,Public
312,RAHIMAFOOD,"Apr 30, 2023",37.38,0.0,10.88,4.99,46.75
312,RAHIMAFOOD,"May 31, 2023",37.38,0.0,10.88,4.99,46.75
313,RAHIMTEXT,"Jun 30, 2022",70.94,0.0,5.98,0.0,23.08
313,RAHIMTEXT,"Apr 30, 2023",70.94,0.0,7.52,0.0,21.54
313,RAHIMTEXT,"May 31, 2023",70.94,0.0,7.49,0.0,21.57
314,RAKCERAMIC,"Dec 31, 2022",72.08,0.0,16.28,0.0,11.64
314,RAKCERAMIC,"Apr 30, 2023",72.08,0.0,16.3,0.0,11.62
314,RAKCERAMIC,"May 31, 2023",72.08,0.0,16.31,0.0,11.61
315,RANFOUNDRY,"Jun 30, 2022",49.89,0.0,16.62,0.0,33.49
315,RANFOUNDRY,"Apr 30, 2023",49.89,0.0,16.71,0.0,33.4
315,RANFOUNDRY,"May 31, 2023",49.89,0.0,16.72,0.0,33.39
316,RDFOOD,"Jun 30, 2022",36.19,0.0,19.66,0.0,44.15
316,RDFOOD,"Apr 30, 2023",37.51,0.0,17.26,0.0,45.23
316,RDFOOD,"May 31, 2023",37.51,0.0,16.27,0.0,46.22
317,RECKITTBEN,"Dec 31, 2022",82.96,3.77,4.49,2.82,5.96
317,RECKITTBEN,"Apr 30, 2023",82.96,3.78,4.52,2.78,5.96
317,RECKITTBEN,"May 31, 2023",82.96,3.78,4.54,2.78,5.94
318,REGENTTEX,"Jun 30, 2021",54.55,0.0,6.0,0.0,39.45
318,REGENTTEX,"Jul 31, 2022",54.55,0.0,4.69,0.0,40.76
318,REGENTTEX,"May 31, 2023",54.55,0.0,4.61,0.0,40.84
319,RELIANCE1,"Jun 30, 2022",20.0,0.0,35.47,0.0,44.53
319,RELIANCE1,"Apr 30, 2023",20.0,0.0,36.74,0.0,43.26
319,RELIANCE1,"May 31, 2023",20.0,0.0,37.24,0.0,42.76
320,RELIANCINS,"Dec 31, 2022",64.24,0.0,1.71,0.0,34.05
320,RELIANCINS,"Apr 30, 2023",64.24,0.0,2.46,0.0,33.3
320,RELIANCINS,"May 31, 2023",64.24,0.0,2.46,0.0,33.3
321,RENATA,"Jun 30, 2022",51.29,0.0,19.39,22.91,6.41
321,RENATA,"Apr 30, 2023",51.29,0.0,19.42,22.73,6.56
321,RENATA,"May 31, 2023",51.29,0.0,19.43,22.72,6.56
322,RENWICKJA,"Jun 30, 2022",0.0,51.0,21.43,0.0,27.57
322,RENWICKJA,"Apr 30, 2023",0.0,51.0,21.39,0.0,27.61
322,RENWICKJA,"May 31, 2023",0.0,51.0,21.25,0.0,27.75
323,REPUBLIC,"Dec 31, 2021",31.67,0.0,17.74,0.0,50.59
323,REPUBLIC,"Apr 30, 2023",38.31,0.0,16.95,0.0,44.74
323,REPUBLIC,"May 31, 2023",38.31,0.0,17.56,0.0,44.13
324,RINGSHINE,"Jun 30, 2019",0.0,0.0,0.0,0.0,0.0
324,RINGSHINE,"Mar 31, 2023",21.32,0.0,11.07,6.79,60.82
324,RINGSHINE,"Apr 30, 2023",21.32,0.0,11.07,6.79,60.82
325,RNSPIN,"Jun 30, 2022",30.0,0.0,11.03,0.04,58.93
325,RNSPIN,"Apr 30, 2023",30.0,0.0,10.82,0.04,59.14
325,RNSPIN,"May 31, 2023",30.0,0.0,10.83,0.04,59.13
326,ROBI,"Dec 31, 2022",90.0,0.0,1.66,0.0,8.34
326,ROBI,"Apr 30, 2023",90.0,0.0,1.65,0.0,8.35
326,ROBI,"May 31, 2023",90.0,0.0,1.65,0.0,8.35
327,RSRMSTEEL,"Jun 30, 2021",47.03,0.0,18.52,0.0,34.45
327,RSRMSTEEL,"Apr 30, 2023",29.93,0.0,33.63,0.0,36.44
327,RSRMSTEEL,"May 31, 2023",29.93,0.0,35.16,0.0,34.91
328,RUNNERAUTO,"Jun 30, 2022",41.23,0.0,35.56,0.0,23.21
328,RUNNERAUTO,"Apr 30, 2023",41.23,0.0,35.44,0.0,23.33
328,RUNNERAUTO,"May 31, 2023",41.23,0.0,35.45,0.0,23.32
329,RUPALIBANK,"Dec 31, 2021",0.0,90.19,4.38,0.0,5.43
329,RUPALIBANK,"Apr 30, 2023",0.0,90.19,4.54,0.0,5.27
329,RUPALIBANK,"May 31, 2023",0.0,90.19,4.54,0.0,5.27
330,RUPALIINS,"Dec 31, 2021",46.25,0.0,10.78,0.0,42.97
330,RUPALIINS,"Apr 30, 2023",46.47,0.0,13.52,0.0,40.01
330,RUPALIINS,"May 31, 2023",46.47,0.0,13.93,0.0,39.6
331,RUPALILIFE,"Dec 31, 2021",32.07,0.0,9.63,0.0,58.3
331,RUPALILIFE,"Mar 31, 2023",32.07,0.0,24.4,0.0,43.53
331,RUPALILIFE,"Apr 30, 2023",32.07,0.0,26.55,0.0,41.38
332,SAFKOSPINN,"Jun 30, 2022",30.0,0.0,13.71,0.0,56.29
332,SAFKOSPINN,"Apr 30, 2023",30.0,0.0,3.7,0.0,66.3
332,SAFKOSPINN,"May 31, 2023",30.0,0.0,3.4,0.0,66.6
333,SAIFPOWER,"Jun 30, 2022",40.06,0.0,17.9,0.0,42.04
333,SAIFPOWER,"Apr 30, 2023",40.06,0.0,17.75,0.0,42.19
333,SAIFPOWER,"May 31, 2023",40.06,0.0,17.68,0.0,42.26
334,SAIHAMCOT,"Jun 30, 2022",42.4,0.0,14.09,0.0,43.51
334,SAIHAMCOT,"Apr 30, 2023",42.4,0.0,10.78,0.0,46.82
334,SAIHAMCOT,"May 31, 2023",42.4,0.0,10.95,0.0,46.65
335,SAIHAMTEX,"Jun 30, 2022",33.7,0.0,21.04,0.0,45.26
335,SAIHAMTEX,"Apr 30, 2023",34.2,0.0,14.95,0.0,50.85
335,SAIHAMTEX,"May 31, 2023",34.2,0.0,15.53,0.0,50.27
336,SALAMCRST,"Jun 30, 2022",53.07,0.0,30.25,0.0,16.68
336,SALAMCRST,"Apr 30, 2023",48.5,0.0,34.06,0.0,17.44
336,SALAMCRST,"May 31, 2023",48.5,0.0,34.06,0.0,17.44
337,SALVOCHEM,"Jun 30, 2022",25.18,0.0,13.06,0.0,61.76
337,SALVOCHEM,"Apr 30, 2023",25.18,0.0,9.75,0.0,65.07
337,SALVOCHEM,"May 31, 2023",25.18,0.0,9.83,0.0,64.99
338,SAMATALETH,"Jun 30, 2022",33.88,0.0,4.24,0.0,61.88
338,SAMATALETH,"Apr 30, 2023",33.88,0.0,4.24,0.0,61.88
338,SAMATALETH,"May 31, 2023",33.88,0.0,4.22,0.0,61.9
339,SAMORITA,"Jun 30, 2022",45.64,0.0,6.3,0.01,48.05
339,SAMORITA,"Apr 30, 2023",45.64,0.0,11.18,0.01,43.17
339,SAMORITA,"May 31, 2023",45.64,0.0,10.09,0.01,44.26
340,SANDHANINS,"Dec 31, 2021",31.45,0.0,10.33,0.0,58.22
340,SANDHANINS,"Apr 30, 2023",31.45,0.0,13.96,0.0,54.59
340,SANDHANINS,"May 31, 2023",31.45,0.0,18.44,0.0,50.11
341,SAPORTL,"Jun 30, 2022",59.0,0.0,13.82,3.85,23.33
341,SAPORTL,"Apr 30, 2023",59.0,0.0,14.05,3.78,23.17
341,SAPORTL,"May 31, 2023",59.0,0.0,13.92,3.95,23.13
342,SAVAREFR,"Jun 30, 2022",50.68,0.0,7.18,0.0,42.14
342,SAVAREFR,"Apr 30, 2023",50.68,0.0,7.18,0.0,42.14
342,SAVAREFR,"May 31, 2023",50.68,0.0,7.18,0.0,42.14
343,SBACBANK,"Dec 31, 2021",73.48,0.0,11.64,0.0,14.88
343,SBACBANK,"Apr 30, 2023",75.51,0.0,9.31,0.0,15.18
343,SBACBANK,"May 31, 2023",75.51,0.0,9.31,0.0,15.18
344,SEAPEARL,"Jun 30, 2022",46.83,0.0,26.64,0.0,26.53
344,SEAPEARL,"Apr 30, 2023",46.83,0.0,25.91,0.0,27.26
344,SEAPEARL,"May 31, 2023",46.83,0.0,25.24,0.0,27.93
345,SEMLFBSLGF,"Jun 30, 2022",14.39,0.0,22.18,0.0,63.43
345,SEMLFBSLGF,"Apr 30, 2023",14.39,0.0,17.6,0.0,68.01
345,SEMLFBSLGF,"May 31, 2023",14.39,0.0,16.94,0.0,68.67
346,SEMLIBBLSF,"Jun 30, 2022",50.0,0.0,25.41,0.0,24.59
346,SEMLIBBLSF,"Apr 30, 2023",50.0,0.0,26.1,0.0,23.9
346,SEMLIBBLSF,"May 31, 2023",50.0,0.0,26.5,0.0,23.5
347,SEMLLECMF,"Jun 30, 2022",10.0,0.0,11.36,0.0,78.64
347,SEMLLECMF,"Apr 30, 2023",10.0,0.0,9.47,0.0,80.53
347,SEMLLECMF,"May 31, 2023",10.0,0.0,12.7,0.0,77.3
348,SHAHJABANK,"Dec 31, 2022",48.22,0.0,14.76,0.15,36.87
348,SHAHJABANK,"Apr 30, 2023",48.22,0.0,14.71,0.15,36.92
348,SHAHJABANK,"May 31, 2023",48.22,0.0,14.76,0.15,36.87
349,SHASHADNIM,"Jun 30, 2022",37.56,0.0,21.13,0.17,41.14
349,SHASHADNIM,"Apr 30, 2023",37.56,0.0,22.64,0.0,39.8
349,SHASHADNIM,"May 31, 2023",37.56,0.0,22.64,0.0,39.8
350,SHEPHERD,"Jun 30, 2022",51.48,0.0,23.29,9.44,15.79
350,SHEPHERD,"Apr 30, 2023",51.48,0.0,23.28,9.49,15.75
350,SHEPHERD,"May 31, 2023",51.48,0.0,23.28,9.49,15.75
351,SHURWID,"Jun 30, 2019",9.99,0.0,22.8,0.0,67.21
351,SHURWID,"Apr 30, 2023",12.01,0.0,12.05,0.0,75.94
351,SHURWID,"May 31, 2023",12.01,0.0,12.0,0.0,75.99
352,SHYAMPSUG,"Jun 30, 2022",0.0,51.0,2.43,0.0,46.57
352,SHYAMPSUG,"Mar 31, 2023",0.0,51.0,2.24,0.0,46.76
352,SHYAMPSUG,"Apr 30, 2023",0.0,51.0,2.25,0.0,46.75
353,SIBL,"Dec 31, 2021",32.06,0.0,47.58,1.32,19.04
353,SIBL,"Apr 30, 2023",32.06,0.0,48.06,1.18,18.7
353,SIBL,"May 31, 2023",32.06,0.0,48.42,1.18,18.34
354,SILCOPHL,"Jun 30, 2022",39.12,0.0,8.99,0.0,51.89
354,SILCOPHL,"Apr 30, 2023",39.0,0.0,12.18,0.0,48.82
354,SILCOPHL,"May 31, 2023",38.99,0.0,12.84,0.0,48.17
355,SILVAPHL,"Jun 30, 2022",51.44,0.0,13.69,0.01,34.86
355,SILVAPHL,"Apr 30, 2023",50.94,0.0,16.36,0.01,32.69
355,SILVAPHL,"May 31, 2023",50.94,0.0,15.52,0.01,33.53
356,SIMTEX,"Jun 30, 2022",30.0,0.0,19.16,0.0,50.84
356,SIMTEX,"Apr 30, 2023",31.65,0.0,15.39,0.0,52.96
356,SIMTEX,"May 31, 2023",31.65,0.0,12.16,0.0,56.19
357,SINGERBD,"Dec 31, 2022",57.0,0.0,24.86,4.52,13.62
357,SINGERBD,"Apr 30, 2023",57.0,0.0,24.88,4.41,13.71
357,SINGERBD,"May 31, 2023",57.0,0.0,24.73,4.41,13.86
358,SINOBANGLA,"Jun 30, 2022",30.61,0.0,4.72,0.0,64.67
358,SINOBANGLA,"Apr 30, 2023",30.61,0.0,14.24,0.0,55.15
358,SINOBANGLA,"May 31, 2023",30.61,0.0,15.52,0.0,53.87
359,SJIBLPBOND,"Dec 31, 2020",0.0,0.0,0.0,0.0,0.0
360,SKICL,"Dec 31, 2022",60.0,0.0,6.78,0.0,33.22
360,SKICL,"Apr 30, 2023",60.0,0.0,4.54,0.0,35.46
360,SKICL,"May 31, 2023",60.0,0.0,6.61,0.0,33.39
361,SKTRIMS,"Jun 30, 2022",31.23,0.0,23.49,0.0,45.28
361,SKTRIMS,"Apr 30, 2023",31.23,0.0,26.05,0.0,42.72
361,SKTRIMS,"May 31, 2023",31.23,0.0,24.91,0.0,43.86
362,SONALIANSH,"Jun 30, 2022",50.78,0.0,5.63,0.0,43.59
362,SONALIANSH,"Mar 31, 2023",50.78,0.0,5.63,0.0,43.59
362,SONALIANSH,"Apr 30, 2023",50.78,0.0,5.63,0.0,43.59
363,SONALILIFE,"Dec 31, 2021",54.58,0.0,5.77,0.0,39.65
363,SONALILIFE,"Apr 30, 2023",54.85,0.0,5.05,0.0,40.1
363,SONALILIFE,"May 31, 2023",54.85,0.0,11.72,0.0,33.43
364,SONALIPAPR,"Jun 30, 2022",67.51,0.0,10.3,0.0,22.19
364,SONALIPAPR,"Apr 30, 2023",67.51,0.0,6.45,0.0,26.04
364,SONALIPAPR,"May 31, 2023",67.51,0.0,5.3,0.0,27.19
365,SONARBAINS,"Dec 31, 2021",36.78,0.0,6.82,0.0,56.4
365,SONARBAINS,"Apr 30, 2023",39.52,0.0,10.14,0.0,50.34
365,SONARBAINS,"May 31, 2023",39.52,0.0,12.21,0.0,48.27
366,SONARGAON,"Jun 30, 2022",44.55,0.0,1.8,0.0,53.65
366,SONARGAON,"Apr 30, 2023",44.55,0.0,1.8,0.0,53.65
366,SONARGAON,"May 31, 2023",44.55,0.0,1.8,0.0,53.65
367,SOUTHEASTB,"Dec 31, 2021",30.42,0.0,38.78,1.27,29.53
367,SOUTHEASTB,"Apr 30, 2023",35.3,0.0,35.43,1.41,27.86
367,SOUTHEASTB,"May 31, 2023",35.3,0.0,36.63,1.41,26.66
368,SPCERAMICS,"Jun 30, 2022",50.0,0.0,5.04,0.0,44.96
368,SPCERAMICS,"Apr 30, 2023",50.0,0.0,6.5,0.0,43.5
368,SPCERAMICS,"May 31, 2023",50.0,0.0,6.8,0.0,43.2
369,SPCL,"Jun 30, 2022",60.29,0.0,17.31,0.0,22.4
369,SPCL,"Apr 30, 2023",59.21,0.0,16.21,0.0,24.58
369,SPCL,"May 31, 2023",59.21,0.0,16.21,0.0,24.58
370,SQUARETEXT,"Jun 30, 2022",61.83,0.0,22.69,3.09,12.39
370,SQUARETEXT,"Apr 30, 2023",61.83,0.0,22.4,3.07,12.7
370,SQUARETEXT,"May 31, 2023",61.83,0.0,22.42,3.07,12.68
371,SQURPHARMA,"Jun 30, 2022",34.67,0.0,14.85,13.91,36.57
371,SQURPHARMA,"Apr 30, 2023",34.67,0.0,15.09,13.21,37.03
371,SQURPHARMA,"May 31, 2023",34.67,0.0,15.21,13.13,36.99
372,SSSTEEL,"Jun 30, 2022",31.79,0.0,11.14,0.0,57.07
372,SSSTEEL,"Apr 30, 2023",31.79,0.0,11.3,0.0,56.91
372,SSSTEEL,"May 31, 2023",31.79,0.0,11.3,0.0,56.91
373,STANCERAM,"Jun 30, 2022",30.5,0.0,3.97,0.0,65.53
373,STANCERAM,"Apr 30, 2023",30.5,0.0,4.57,0.0,64.93
373,STANCERAM,"May 31, 2023",30.5,0.0,4.64,0.0,64.86
374,STANDARINS,"Dec 31, 2021",65.32,0.0,13.52,0.0,21.16
374,STANDARINS,"Apr 30, 2023",64.28,0.0,12.34,0.0,23.38
374,STANDARINS,"May 31, 2023",64.28,0.0,12.34,0.0,23.38
375,STANDBANKL,"Dec 31, 2021",38.92,0.0,25.3,0.41,35.37
375,STANDBANKL,"Apr 30, 2023",36.19,0.0,28.36,0.38,35.07
375,STANDBANKL,"May 31, 2023",36.19,0.0,28.93,0.33,34.55
376,STYLECRAFT,"Jun 30, 2022",38.81,0.0,4.64,0.0,56.55
376,STYLECRAFT,"Apr 30, 2023",38.81,0.0,1.35,0.0,59.84
376,STYLECRAFT,"May 31, 2023",38.81,0.0,1.34,0.0,59.85
377,SUMITPOWER,"Jun 30, 2022",63.21,0.0,18.77,3.65,14.37
377,SUMITPOWER,"Apr 30, 2023",63.18,0.0,18.67,3.65,14.5
377,SUMITPOWER,"May 31, 2023",63.18,0.0,18.67,3.65,14.5
378,SUNLIFEINS,"Dec 31, 2021",40.8,0.0,25.06,0.0,34.14
378,SUNLIFEINS,"Apr 30, 2023",38.29,0.0,17.67,0.0,44.04
378,SUNLIFEINS,"May 31, 2023",38.29,0.0,18.98,0.0,42.73
379,TAKAFULINS,"Dec 31, 2021",52.34,0.0,16.24,0.08,31.34
379,TAKAFULINS,"May 31, 2022",48.26,0.0,16.72,0.07,34.95
379,TAKAFULINS,"Jun 30, 2022",48.26,0.0,15.54,0.07,36.13
380,TALLUSPIN,"Jun 30, 2022",30.0,0.0,20.3,0.16,49.54
380,TALLUSPIN,"Apr 30, 2023",30.0,0.0,20.29,0.12,49.59
380,TALLUSPIN,"May 31, 2023",30.0,0.0,20.37,0.16,49.47
381,TAMIJTEX,"Jun 30, 2022",61.23,0.0,0.3,0.0,38.47
381,TAMIJTEX,"Apr 30, 2023",61.23,0.0,0.28,0.0,38.49
381,TAMIJTEX,"May 31, 2023",61.23,0.0,1.49,0.0,37.28
382,TILIL,"Dec 31, 2021",0.0,0.0,0.0,0.0,0.0
382,TILIL,"Apr 30, 2023",51.35,0.0,8.5,0.0,40.15
382,TILIL,"May 31, 2023",51.35,0.0,8.58,0.0,40.07
383,TITASGAS,"Jun 30, 2022",0.0,75.0,15.4,0.47,9.13
383,TITASGAS,"Apr 30, 2023",0.0,75.0,15.0,0.18,9.82
383,TITASGAS,"May 31, 2023",0.0,75.0,15.03,0.18,9.79
384,TOSRIFA,"Jun 30, 2022",47.12,0.0,25.41,0.0,27.47
384,TOSRIFA,"Apr 30, 2023",45.57,0.0,24.27,0.0,30.16
384,TOSRIFA,"May 31, 2023",45.57,0.0,27.41,0.0,27.02
385,TRUSTB1MF,"Jun 30, 2022",1.51,0.0,32.12,0.0,66.37
385,TRUSTB1MF,"Apr 30, 2023",1.51,0.0,32.37,0.0,66.12
385,TRUSTB1MF,"May 31, 2023",1.51,0.0,32.38,0.0,66.11
386,TRUSTBANK,"Dec 31, 2021",60.0,0.0,16.09,0.16,23.75
386,TRUSTBANK,"Apr 30, 2023",60.0,0.0,17.39,0.13,22.48
386,TRUSTBANK,"May 31, 2023",60.0,0.0,17.36,0.13,22.51
387,TUNGHAI,"Jun 30, 2022",30.04,0.0,7.46,0.0,62.5
387,TUNGHAI,"Apr 30, 2023",30.04,0.0,7.68,0.0,62.28
387,TUNGHAI,"May 31, 2023",30.04,0.0,7.79,0.0,62.17
388,UCB,"Dec 31, 2021",34.64,0.81,20.61,0.82,43.12
388,UCB,"Apr 30, 2023",34.64,0.81,21.4,0.73,42.42
388,UCB,"May 31, 2023",34.64,0.81,21.4,0.72,42.43
389,UNILEVERCL,"Dec 31, 2022",86.96,0.0,8.82,0.29,3.93
389,UNILEVERCL,"Apr 30, 2023",86.04,0.0,9.42,0.29,4.25
389,UNILEVERCL,"May 31, 2023",86.04,0.0,9.46,0.29,4.21
390,UNIONBANK,"Dec 31, 2021",56.5,0.0,7.65,0.02,35.83
390,UNIONBANK,"Apr 30, 2023",56.5,0.0,10.65,0.0,32.85
390,UNIONBANK,"May 31, 2023",56.5,0.0,10.68,0.0,32.82
391,UNIONCAP,"Dec 31, 2021",35.2,0.0,16.47,0.0,48.33
391,UNIONCAP,"Apr 30, 2023",33.0,0.0,21.98,0.0,45.02
391,UNIONCAP,"May 31, 2023",33.0,0.0,23.37,0.0,43.63
392,UNIONINS,"Dec 31, 2021",46.54,0.0,8.5,0.0,44.96
392,UNIONINS,"Apr 30, 2023",46.54,0.0,7.8,0.0,45.66
392,UNIONINS,"May 31, 2023",46.54,0.0,6.45,0.0,47.01
393,UNIQUEHRL,"Jun 30, 2022",46.03,0.0,26.28,0.54,27.15
393,UNIQUEHRL,"Apr 30, 2023",46.03,0.0,29.82,0.54,23.61
393,UNIQUEHRL,"May 31, 2023",46.03,0.0,28.87,0.62,24.48
394,UNITEDFIN,"Dec 31, 2022",51.83,0.0,18.98,0.0,29.19
394,UNITEDFIN,"Apr 30, 2023",51.83,0.0,19.13,0.0,29.04
394,UNITEDFIN,"May 31, 2023",51.83,0.0,19.14,0.0,29.03
395,UNITEDINS,"Dec 31, 2022",48.61,0.0,30.5,0.0,20.89
395,UNITEDINS,"Apr 30, 2023",48.61,0.0,30.53,0.0,20.86
395,UNITEDINS,"May 31, 2023",48.61,0.0,31.04,0.0,20.35
396,UPGDCL,"Jun 30, 2022",90.0,0.0,7.37,0.03,2.6
396,UPGDCL,"Apr 30, 2023",90.0,0.0,7.36,0.02,2.62
396,UPGDCL,"May 31, 2023",90.0,0.0,7.36,0.02,2.62
397,USMANIAGL,"Jun 30, 2022",2.0,51.0,14.1,0.0,32.9
397,USMANIAGL,"Apr 30, 2023",2.0,51.0,14.44,0.0,32.56
397,USMANIAGL,"May 31, 2023",2.0,51.0,14.62,0.0,32.38
398,UTTARABANK,"Dec 31, 2022",30.56,0.0,32.18,0.78,36.48
398,UTTARABANK,"Apr 30, 2023",30.56,0.0,32.03,0.72,36.69
398,UTTARABANK,"May 31, 2023",30.56,0.0,32.23,0.72,36.49
399,UTTARAFIN,"Dec 31, 2019",48.34,0.0,34.96,3.91,12.79
399,UTTARAFIN,"Apr 30, 2023",40.44,0.0,32.53,7.82,19.21
399,UTTARAFIN,"May 31, 2023",40.44,0.0,32.6,7.82,19.14
400,VAMLBDMF1,"Sep 30, 2022",1.92,0.0,79.12,0.0,18.96
400,VAMLBDMF1,"Apr 30, 2023",1.92,0.0,79.03,0.0,19.05
400,VAMLBDMF1,"May 31, 2023",1.92,0.0,79.19,0.0,18.89
401,VAMLRBBF,"Dec 31, 2022",25.2,0.0,63.61,0.0,11.19
401,VAMLRBBF,"Apr 30, 2023",25.2,0.0,63.58,0.0,11.22
401,VAMLRBBF,"May 31, 2023",25.2,0.0,63.58,0.0,11.22
402,VFSTDL,"Jun 30, 2022",30.77,0.0,12.98,0.29,55.97
402,VFSTDL,"Apr 30, 2023",30.77,0.0,9.02,0.03,60.18
402,VFSTDL,"May 31, 2023",30.77,0.0,9.02,0.03,60.18
403,WALTONHIL,"Jun 30, 2022",99.03,0.0,0.37,0.1,0.5
403,WALTONHIL,"Apr 30, 2023",99.0,0.0,0.38,0.1,0.52
403,WALTONHIL,"May 31, 2023",99.0,0.0,0.38,0.1,0.52
404,WATACHEM,"Jun 30, 2022",36.41,0.0,36.3,0.0,27.29
404,WATACHEM,"Apr 30, 2023",36.41,0.0,36.57,0.0,27.02
404,WATACHEM,"May 31, 2023",36.41,0.0,36.59,0.0,27.0
405,WMSHIPYARD,"Jun 30, 2020",30.01,0.0,16.61,0.0,53.38
405,WMSHIPYARD,"Nov 30, 2022",30.01,0.0,18.2,0.0,51.79
405,WMSHIPYARD,"Apr 30, 2023",30.01,0.0,17.25,0.0,52.74
406,YPL,"Jun 30, 2021",30.52,0.0,14.01,0.0,55.47
406,YPL,"Mar 31, 2023",30.52,0.0,23.42,0.0,46.06
406,YPL,"Apr 30, 2023",30.52,0.0,23.2,0.0,46.28
407,ZAHEENSPIN,"Jun 30, 2022",31.1,0.0,31.56,0.0,37.34
407,ZAHEENSPIN,"Mar 31, 2023",31.1,0.0,26.86,0.0,42.04
407,ZAHEENSPIN,"Apr 30, 2023",31.1,0.0,27.42,0.0,41.48
408,ZAHINTEX,"Jun 30, 2022",36.94,0.0,22.02,0.0,41.04
408,ZAHINTEX,"Apr 30, 2023",36.94,0.0,21.75,0.0,41.31
408,ZAHINTEX,"May 31, 2023",36.94,0.0,21.73,0.0,41.33
409,ZEALBANGLA,"Jun 30, 2022",0.0,51.0,11.28,0.0,37.72
409,ZEALBANGLA,"Mar 31, 2023",0.0,51.0,12.75,0.0,36.25
409,ZEALBANGLA,"Apr 30, 2023",0.0,51.0,13.1,0.0,35.9
410,1JANATAMF,"Jun 30, 2022",25.0,0.0,34.5,0.0,40.5
410,1JANATAMF,"Apr 30, 2023",25.0,0.0,34.97,0.0,40.03
410,1JANATAMF,"May 31, 2023",25.0,0.0,34.94,0.0,40.06
411,1STPRIMFMF,"Dec 31, 2022",2.0,0.0,12.67,0.01,85.32
411,1STPRIMFMF,"Apr 30, 2023",2.0,0.0,12.61,0.01,85.38
411,1STPRIMFMF,"May 31, 2023",2.0,0.0,18.26,0.01,79.73
